CommandId	Path	Id	CanHaveBinding
ID_FINISH_SKETCH	ContextualTab-Split Face-Finish Split Face	1054	True
ID_CANCEL_SKETCH	ContextualTab-Split Face-Cancel Split Face	1068	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Sweep Properties	33487	True
ID_SKETCH_2D_PATH	ContextualTab-Mode-Sketch Path	33663	True
ID_PICK_PATH	ContextualTab-Mode-Pick Path	33664	True
ID_SWEEP_PROFILE	ContextualTab-Mode-Select Profile	33665	True
ID_FINISH_SWEEP	ContextualTab-Sweep-Finish Sweep	33667	True
ID_QUIT_SWEEP	ContextualTab-Sweep-Cancel Sweep	33668	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Property Line Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Property Line-Finish Property Line	1054	True
ID_CANCEL_SKETCH	ContextualTab-Property Line-Cancel Property Line	1068	True
ID_PICK_DORMER_BOUNDARY	ContextualTab-Select-Pick Roof/ Wall Edges	33909	True
ID_RBS_SYSTEM_GROUP_EDIT_ADD_TO_GROUP	ContextualTab-Edit Switch System-Add To System	37114	True
ID_RBS_SYSTEM_GROUP_EDIT_REMOVE_FROM_GROUP	ContextualTab-Edit Switch System-Remove From System	37115	True
ID_RBS_SYSTEM_GROUP_EDIT_SYSTEM_PROPERTIES	ContextualTab-Edit Switch System-System Properties	37118	True
ID_RBS_SWITCH_SYSTEM_EDIT_SWITCH_SELECT	ContextualTab-Edit Switch System-Select Switch	37224	True
ID_RBS_SWITCH_SYSTEM_EDIT_SWITCH_PROPERTIES	ContextualTab-Edit Switch System-Switch Properties	37225	True
ID_RBS_FINISH_SYSTEM_GROUP_EDIT_MODE	ContextualTab-Edit System-Finish Editing System	37116	True
ID_RBS_CANCEL_SYSTEM_GROUP_EDIT_MODE	ContextualTab-Edit System-Cancel Editing System	37117	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Railing Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Railing-Finish Railing	1054	True
ID_CANCEL_SKETCH	ContextualTab-Railing-Cancel Railing	1068	True
ID_OBJECTS_EXTRUSION	ContextualTab-In_Place Modeling-Solid-Extrusion	33002	True
ID_OBJECTS_BLEND	ContextualTab-In_Place Modeling-Solid-Blend	33278	True
ID_OBJECTS_REVOLUTION	ContextualTab-In_Place Modeling-Solid-Revolve	33287	True
ID_OBJECTS_SWEEP	ContextualTab-In_Place Modeling-Solid-Sweep	33300	True
ID_OBJECTS_SWEPTBLEND	ContextualTab-In_Place Modeling-Solid-Swept Blend	47163	True
ID_OBJECTS_EXTRUSION_CUT	ContextualTab-In_Place Modeling-Void-Extrusion	33397	True
ID_OBJECTS_BLEND_CUT	ContextualTab-In_Place Modeling-Void-Blend	33398	True
ID_OBJECTS_REVOLUTION_CUT	ContextualTab-In_Place Modeling-Void-Revolve	33399	True
ID_OBJECTS_SWEEP_CUT	ContextualTab-In_Place Modeling-Void-Sweep	33400	True
ID_OBJECTS_SWEPTBLEND_CUT	ContextualTab-In_Place Modeling-Void-Swept Blend	47164	True
ID_OBJECTS_MODEL_CURVE	ContextualTab-In_Place Modeling-Model Line	33734	True
ID_OBJECTS_MASS	ContextualTab-In_Place Modeling-Place Mass	42644	True
ID_OBJECTS_CLINE	ContextualTab-Datum-Reference Plane-Draw Reference Plane	33026	True
ID_OBJECTS_CLINE_PICK_LINES	ContextualTab-Datum-Reference Plane-Pick Existing Line/Edge	48999	True
ID_OBJECTS_REFERENCE_CURVE_LINE	ContextualTab-Datum-Reference Line-Draw by Line	48986	True
ID_OBJECTS_REFERENCE_CURVE_RECT	ContextualTab-Datum-Reference Line-Draw by Rectangle	48987	True
ID_OBJECTS_REFERENCE_CURVE_CIRCLE	ContextualTab-Datum-Reference Line-Draw by Circle	48990	True
ID_OBJECTS_REFERENCE_CURVE_ARC_THREE_PNT	ContextualTab-Datum-Reference Line-Draw by Arc Passing Through 3 Points	48991	True
ID_OBJECTS_REFERENCE_CURVE_ARC_CENTER_ENDS	ContextualTab-Datum-Reference Line-Draw by Arc From Center and End Points	48992	True
ID_OBJECTS_REFERENCE_CURVE_ARC_TAN	ContextualTab-Datum-Reference Line-Draw by Tangent Arc	48993	True
ID_OBJECTS_REFERENCE_CURVE_ARC_FILLET	ContextualTab-Datum-Reference Line-Draw by Fillet Arc	48994	True
ID_OBJECTS_REFERENCE_CURVE_POLY_INSCRIBED	ContextualTab-Datum-Reference Line-Draw by Inscribed Polygon	48988	True
ID_OBJECTS_REFERENCE_CURVE_POLY_CIRCUMSCRIBED	ContextualTab-Datum-Reference Line-Draw by Circumscribed Polygon	48989	True
ID_OBJECTS_REFERENCE_CURVE_PICK_LINES	ContextualTab-Datum-Reference Line-Pick Existing Line/Edge	48998	True
ID_FAMILY_TYPE	ContextualTab-In_Place Properties-Family Types	33203	True
ID_FINALIZE_SELECTED_ELEMENTS	ContextualTab-Paste Selection-Finalize Selected	1958	True
ID_SELECT_ALL_PASTED	ContextualTab-Paste Selection-Select All	1964	True
ID_FINISH_PASTE_EDIT_MODE	ContextualTab-Paste Edit-Finish	1965	True
ID_QUIT_PASTE_EDIT_MODE	ContextualTab-Paste Edit-Quit	1966	True
ID_FINISH_SKETCH	ContextualTab-Cut Profile-Finish Cut Profile	1054	True
ID_CANCEL_SKETCH	ContextualTab-Cut Profile-Cancel Cut Profile	1068	True
ID_RUN	ContextualTab-Draw-Run	33325	True
ID_BUTTON_STAIRS_BOUNDARY	ContextualTab-Draw-Boundary	33385	True
ID_BUTTON_STAIRS_RISER	ContextualTab-Draw-Riser	33386	True
ID_SET_RAILINGS_TYPE	ContextualTab-Tools-Railing Type	35082	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Subregion Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Subregion-Finish Subregion	1054	True
ID_CANCEL_SKETCH	ContextualTab-Subregion-Cancel Subregion	1068	True
ID_TRUSS_TOP_CHORD_REFERENCE	ContextualTab-Draw-Top Chord	35295	True
ID_TRUSS_BOTTOM_CHORD_REFERENCE	ContextualTab-Draw-Bottom Chord	35296	True
ID_OBJECTS_CURVE	ContextualTab-Draw-Rebar Line	32994	True
ID_REBAR_SYSTEM_PICK_DIRSPAN_EDGE	ContextualTab-Draw-Major Direction	46937	True
ID_OBJECTS_CURVE	ContextualTab-Draw-Boundary Line	32994	True
ID_PICK_DIRSPAN_EDGE	ContextualTab-Draw-Beam Direction	34978	True
ID_RESET_JOIST_SYSTEM	ContextualTab-Adjust-Reset System	42578	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Ceiling Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Ceiling-Finish Ceiling	1054	True
ID_CANCEL_SKETCH	ContextualTab-Ceiling-Cancel Ceiling	1068	True
ID_OBJECTS_VIEW_DIR_SPEC_CURVE	ContextualTab-In_Place Modeling-Symbolic Lines	33700	True
ID_OBJECTS_OPENING	ContextualTab-In_Place Modeling-Opening	33177	True
ID_RBS_ADD_ELECTRICAL_CONNECTOR	ContextualTab-Connectors-Electrical Connector	37217	True
ID_RBS_ADD_DUCT_CONNECTOR	ContextualTab-Connectors-Duct Connector	37218	True
ID_RBS_ADD_PIPE_CONNECTOR	ContextualTab-Connectors-Pipe Connector	37219	True
ID_RBS_ADD_CABLETRAY_CONNECTOR	ContextualTab-Connectors-Cable Tray Connector	37291	True
ID_RBS_ADD_CONDUIT_CONNECTOR	ContextualTab-Connectors-Conduit Connector	37292	True
ID_OBJECTS_FAMILYHOST	ContextualTab-In_Place Properties-Category and Parameters	10133	True
ID_EDITSFILTER_ADD_TO_FILTER	ContextualTab-Edit Selection-Add To Selection	35175	True
ID_EDITSFILTER_REMOVE_FROM_FILTER	ContextualTab-Edit Selection-Remove From Selection	35176	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Rebar Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Rebar Sketch-Finish Rebar	1054	True
ID_CANCEL_SKETCH	ContextualTab-Rebar Sketch-Cancel Rebar	1068	True
ID_RBS_ZONE_ADD_SPACE	ContextualTab-Edit Zone-Add Space	37245	True
ID_RBS_ZONE_REMOVE_SPACE	ContextualTab-Edit Zone-Remove Space	37246	True
ID_RBS_ZONE_EDIT_PROPS	ContextualTab-Edit Zone-Zone Properties	37247	True
ID_SKETCH_DEFINE_SLOPE	ContextualTab-Draw-Slope Arrow	33377	True
ID_AUTO_CEILING	ContextualTab-Tools-Auto Ceiling	33283	True
ID_OBJECTS_CURVE	ContextualTab-Draw-Boundary Lines	32994	True
ID_OBJECTS_AXIS	ContextualTab-Draw-Axis Line	33295	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Beam System Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Beam System-Finish Beam System	1054	True
ID_CANCEL_SKETCH	ContextualTab-Beam System-Cancel Beam System	1068	True
ID_FINISH_SKETCH_PROFILE	ContextualTab-Profile-Finish Profile	33679	True
ID_QUIT_SKETCH_PROFILE	ContextualTab-Profile-Cancel Profile	33680	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Shaft Opening Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Shaft Opening-Finish Opening	1054	True
ID_CANCEL_SKETCH	ContextualTab-Shaft Opening-Cancel Opening	1068	True
ID_RBS_SYSTEM_GROUP_EDIT_ADD_TO_GROUP	ContextualTab-Edit Duct System-Add To System	37114	True
ID_RBS_SYSTEM_GROUP_EDIT_REMOVE_FROM_GROUP	ContextualTab-Edit Duct System-Remove From System	37115	True
ID_RBS_SYSTEM_GROUP_EDIT_SYSTEM_PROPERTIES	ContextualTab-Edit Duct System-System Properties	37118	True
ID_RBS_SYSTEM_GROUP_EDIT_BASE_OBJECT_SELECT	ContextualTab-Edit Duct System-Select Equipment	37119	True
ID_RBS_SYSTEM_GROUP_EDIT_BASE_OBJECT_PROPERTIES	ContextualTab-Edit Duct System-Equipment Properties	37120	True
ID_RBS_FINISH_JUSTIFY_SLOPE_EDITMODE	ContextualTab-Justify Editor-Finish	37287	True
ID_RBS_CANCEL_JUSTIFY_SLOPE_EDITMODE	ContextualTab-Justify Editor-Cancel	37288	True
ID_RBS_FINISH_JUSTIFY_SLOPE_EDITMODE	ContextualTab-Slope Editor-Finish	37287	True
ID_RBS_CANCEL_JUSTIFY_SLOPE_EDITMODE	ContextualTab-Slope Editor-Cancel	37288	True
ID_ADD_LIGHT_TO_GROUP	ContextualTab-Light Group-Add	35443	True
ID_REMOVE_LIGHT_FROM_GROUP	ContextualTab-Light Group-Remove	35445	True
ID_FINISH_LIGHT_GROUP_EDIT	ContextualTab-Light Group-Finish	35447	True
ID_CANCEL_LIGHT_GROUP_EDIT	ContextualTab-Light Group-Cancel	35449	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Area Load Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Area Load-Finish Area Load	1054	True
ID_CANCEL_SKETCH	ContextualTab-Area Load-Cancel Area Load	1068	True
ID_EDIT_BLEND_TOP	ContextualTab-Mode-Edit Top	33309	True
ID_END_INPLACE_FAMILY	ContextualTab-In_Place Editor-Finish Model	33119	True
ID_QUIT_INPLACE_FAMILY	ContextualTab-In_Place Editor-Cancel Model	33313	True
ID_OBJECTS_CURVE	ContextualTab-Draw-Line	32994	True
ID_OBJECTS_REFERENCE_CURVE	ContextualTab-Draw-Reference	34994	True
ID_CREATEFORMELEM	ContextualTab-Form-Create Form-Form	35666	True
ID_CREATEVOIDFORM	ContextualTab-Form-Create Form-Void Form	35686	True
ID_OBJECTS_LEVEL	ContextualTab-Datum-Level	32794	True
ID_OBJECT_POINT	ContextualTab-Datum-Reference Point	33011	True
ID_OBJECTS_CLINE	ContextualTab-Datum-Reference Plane-Draw a Reference Plane	33026	True
ID_OBJECTS_CLINE_PICK_LINES	ContextualTab-Datum-Reference Plane-Pick an Existing Line/Edge	48999	True
ID_OBJECTS_FAMSYM	ContextualTab-Model-Component-Place a Component	33003	True
ID_FAMILY_LOAD	ContextualTab-Model-Component-Load from Library	32984	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Ramp Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Ramp-Finish Ramp	1054	True
ID_CANCEL_SKETCH	ContextualTab-Ramp-Cancel Ramp	1068	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Revolve Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Revolve-Finish Revolve	1054	True
ID_CANCEL_SKETCH	ContextualTab-Revolve-Cancel Revolve	1068	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Truss Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Truss Profile-Finish Truss	1054	True
ID_CANCEL_SKETCH	ContextualTab-Truss Profile-Cancel Truss	1068	True
ID_END_INPLACE_MASS	ContextualTab-In_Place Editor-Finish Mass	42646	True
ID_QUIT_INPLACE_MASS	ContextualTab-In_Place Editor-Cancel Mass	42647	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Stairs Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Stairs-Finish Stairs	1054	True
ID_CANCEL_SKETCH	ContextualTab-Stairs-Cancel Stairs	1068	True
ID_RBS_SYSTEM_INSPECTOR_FINISH	ContextualTab-System Inspector-Finish	37171	True
ID_RBS_SYSTEM_INSPECTOR_CANCEL	ContextualTab-System Inspector-Cancel	37172	True
ID_RBS_SYSTEM_INSPECTOR_INSPECT	ContextualTab-System Inspector-Inspect	37170	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Masking Region Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Masking Region-Finish Region	1054	True
ID_CANCEL_SKETCH	ContextualTab-Masking Region-Cancel Region	1068	True
ID_OBJECTS_CURVE	ContextualTab-Tools-Draw Lines	32994	True
ID_RAILING_SET_HOST	ContextualTab-Tools-Set Railing Host	33447	True
ID_RAILING_EDIT_JOINS	ContextualTab-Tools-Edit Rail Joins	34958	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Dormer Opening Properties	33487	True
ID_FINISH_PICK_BOUNDARY	ContextualTab-Dormer Opening-Finish Opening	40833	True
ID_QUIT_PICK_BOUNDARY	ContextualTab-Dormer Opening-Cancel Opening	40834	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Opening Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Opening by Face-Finish Opening	1054	True
ID_CANCEL_SKETCH	ContextualTab-Opening by Face-Cancel Opening	1068	True
ID_EDITGROUP_ADD_TO_GROUP	ContextualTab-Edit Group-Add	1432	True
ID_EDITGROUP_REMOVE_FROM_GROUP	ContextualTab-Edit Group-Remove	1433	True
ID_EDITGROUP_ATTACH_TO_GROUP	ContextualTab-Edit Group-Attach Detail	12083	True
ID_EDITGROUP_GROUP_PROPERTIES	ContextualTab-Edit Group-Group Properties	1454	True
ID_FINISH_GROUP_EDIT_MODE	ContextualTab-Edit Group-Finish	2131	True
ID_CANCEL_GROUP_EDIT_MODE	ContextualTab-Edit Group-Cancel	2132	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Floor Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Floor-Finish Floor	1054	True
ID_CANCEL_SKETCH	ContextualTab-Floor-Cancel Floor	1068	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Building Pad Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Building Pad-Finish Building Pad	1054	True
ID_CANCEL_SKETCH	ContextualTab-Building Pad-Cancel Building Pad	1068	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Matchline Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Matchline-Finish Matchline	1054	True
ID_CANCEL_SKETCH	ContextualTab-Matchline-Cancel Matchline	1068	True
ID_SURFACE_POINTS	ContextualTab-Tools-Place Point	33606	True
ID_SITE_IMPORT	ContextualTab-Tools-Create from Import-Select Import Instance	33486	True
ID_SITE_IMPORT_POINTS	ContextualTab-Tools-Create from Import-Specify Points File	816	True
ID_SITE_SIMPLIFY_SURFACE	ContextualTab-Tools-Simplify Surface	33716	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Swept Blend Properties	33487	True
ID_SKETCH_PROFILE_1	ContextualTab-Mode-Modify Profile 1	47165	True
ID_SKETCH_PROFILE_2	ContextualTab-Mode-Modify Profile 2	47166	True
ID_FINISH_SWEPT_BLEND	ContextualTab-Swept Blend-Finish Swept Blend	35483	True
ID_QUIT_SWEPT_BLEND	ContextualTab-Swept Blend-Cancel Swept Blend	35484	True
ID_SKETCH_SHAFTOPENING_SYMBOL	ContextualTab-Draw-Symbolic Lines	33403	True
ID_RBS_LAYOUTPATH_FINISH	ContextualTab-Generate Layout-Finish Layout	37182	True
ID_RBS_LAYOUTPATH_CANCEL	ContextualTab-Generate Layout-Cancel Layout	37183	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Plan Region Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Plan Region-Finish Plan Region	1054	True
ID_CANCEL_SKETCH	ContextualTab-Plan Region-Cancel Plan Region	1068	True
ID_RBS_PICKALIGNMENT_LINE	ContextualTab-Justify-Alignment Line	37286	True
ID_RBS_SYSTEM_GROUP_EDIT_ADD_TO_GROUP	ContextualTab-Edit Piping System-Add To System	37114	True
ID_RBS_SYSTEM_GROUP_EDIT_REMOVE_FROM_GROUP	ContextualTab-Edit Piping System-Remove From System	37115	True
ID_RBS_SYSTEM_GROUP_EDIT_SYSTEM_PROPERTIES	ContextualTab-Edit Piping System-System Properties	37118	True
ID_RBS_SYSTEM_GROUP_EDIT_BASE_OBJECT_SELECT	ContextualTab-Edit Piping System-Select Equipment	37119	True
ID_RBS_SYSTEM_GROUP_EDIT_BASE_OBJECT_PROPERTIES	ContextualTab-Edit Piping System-Equipment Properties	37120	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Roof Properties	33487	True
ID_FINISH_PROOF	ContextualTab-Roof-Finish Roof	33337	True
ID_CANCEL_SKETCH	ContextualTab-Roof-Cancel Roof	1068	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Revision Cloud Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Revision Cloud-Finish Cloud	1054	True
ID_CANCEL_SKETCH	ContextualTab-Revision Cloud-Cancel Cloud	1068	True
ID_SKETCH_ALIGN_EAVES	ContextualTab-Tools-Align Eaves	33353	True
ID_CPWTCH_FINISH	ContextualTab-Copy/Monitor-Finish	35070	True
ID_CPWTCH_QUIT	ContextualTab-Copy/Monitor-Cancel	35071	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Wall Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Wall-Finish Wall	1054	True
ID_CANCEL_SKETCH	ContextualTab-Wall-Cancel Wall	1068	True
ID_PLACE_REF_POINT	ContextualTab-Tools-Reference Point	34992	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Region Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Region-Finish Region	1054	True
ID_CANCEL_SKETCH	ContextualTab-Region-Cancel Region	1068	True
ID_EDITGROUP_ATTACH_ELEM_TO_GROUP	ContextualTab-Edit Attached Group-Add to Group	35006	True
ID_EDITGROUP_DETACH_ELEM_FROM_GROUP	ContextualTab-Edit Attached Group-Remove from Group	35007	True
ID_EDITGROUP_GROUP_PROPERTIES	ContextualTab-Edit Attached Group-Group Properties	1454	True
ID_FINISH_ATTACHED_GROUP_EDIT_MODE	ContextualTab-Edit Attached Group-Finish	35009	True
ID_CANCEL_ATTACHED_GROUP_EDIT_MODE	ContextualTab-Edit Attached Group-Cancel	35008	True
ID_RBS_FINISH_SYSTEM_GROUP_EDIT_MODE	ContextualTab-Edit Circuit-Finish Editing Circuit	37116	True
ID_RBS_CANCEL_SYSTEM_GROUP_EDIT_MODE	ContextualTab-Edit Circuit-Cancel Editing Circuit	37117	True
ID_RBS_FINISH_ZONE_EDIT_MODE	ContextualTab-Edit Zone-Finish Editing Zone	37248	True
ID_RBS_CANCEL_ZONE_EDIT_MODE	ContextualTab-Edit Zone-Cancel Editing Zone	37249	True
ID_FINISH_SURFACE	ContextualTab-Surface-Finish Surface	33607	True
ID_CANCEL_SURFACE	ContextualTab-Surface-Cancel Surface	33608	True
ID_SKETCH_ELEM_PROPS	ContextualTab-Element-Area Properties	33487	True
ID_FINISH_SKETCH	ContextualTab-Area Reinforcement-Finish Area	1054	True
ID_CANCEL_SKETCH	ContextualTab-Area Reinforcement-Cancel Area	1068	True
ID_FINISH_SFILTER_EDIT_MODE	ContextualTab-Selection Mode-Finish Selection	35177	True
ID_CANCEL_SFILTER_EDIT_MODE	ContextualTab-Selection Mode-Cancel Selection	35178	True
ID_RBS_CIRCUIT_GROUP_EDIT_ADD_TO_GROUP	ContextualTab-Edit Circuit-Add To Circuit	37040	True
ID_RBS_CIRCUIT_GROUP_EDIT_REMOVE_FROM_GROUP	ContextualTab-Edit Circuit-Remove From Circuit	37041	True
ID_RBS_CIRCUIT_GROUP_EDIT_CIRCUIT_PROPERTIES	ContextualTab-Edit Circuit-Circuit Properties	37044	True
ID_RBS_CIRCUIT_GROUP_EDIT_PANEL_SELECT	ContextualTab-Edit Circuit-Select Panel	37045	True
ID_RBS_CIRCUIT_GROUP_EDIT_PANEL_PROPERTIES	ContextualTab-Edit Circuit-Panel Properties	37046	True
ID_VIEWPORT_ACTIVATE	ContextualTab-Viewport-Activate View	33181	True
ID_EDIT_CREATE_SIMILAR	ContextualTab-Create-Create Similar	33441	True
ID_EDIT_GROUP	ContextualTab-Create-Create Group	33305	True
ID_ANNOTATIONS_DIMENSION_ALIGNED	ContextualTab-Dimension-Aligned	48955	True
ID_ANNOTATIONS_DIMENSION_LINEAR	ContextualTab-Dimension-Linear	48956	True
ID_ANNOTATIONS_DIMENSION_ANGULAR	ContextualTab-Dimension-Angular	48957	True
ID_ANNOTATIONS_DIMENSION_RADIAL	ContextualTab-Dimension-Radial	48958	True
ID_ANNOTATIONS_DIMENSION_DIAMETER	ContextualTab-Dimension-Diameter	35778	True
ID_ANNOTATIONS_DIMENSION_ARCLENGTH	ContextualTab-Dimension-Arc Length	48959	True
ID_SPOT_ELEVATION	ContextualTab-Dimension-Spot Elevation	1109	True
ID_SPOT_COORDINATE	ContextualTab-Dimension-Spot Coordinate	1114	True
ID_SPOT_SLOPE	ContextualTab-Dimension-Spot Slope	35259	True
ID_BTN_FILTER_SELECTION	ContextualTab-Filter-Filter	33324	True
ID_CHECK_SPELLING	ContextualTab-Tools-Spelling	40986	True
ID_FIND_REPLACE	ContextualTab-Tools-Find/ Replace	61591	True
ID_VIEW_HIDE_ELEMENTS	ContextualTab-View Graphics-Hide-Elements	35261	True
ID_VIEW_HIDE_CATEGORY	ContextualTab-View Graphics-Hide-By Category	3240	True
ID_VIEW_GO_FILTER	ContextualTab-View Graphics-Hide-By Filter	35266	True
ID_VIEW_OVERRIDE_ELEMENTS	ContextualTab-View Graphics-Override-By Element	35265	True
ID_VIEW_OVERRIDE_CATEGORY	ContextualTab-View Graphics-Override-By Category	33422	True
ID_VIEW_GO_FILTER	ContextualTab-View Graphics-Override-By Filter	35266	True
ID_OBJECTS_DIVIDED_SURFACE	ContextualTab-Divide-Divide Surface	35410	True
ID_EDITGROUP_GROUP_EDIT	ContextualTab-Group-Edit Group	2130	True
ID_EDITGROUP_UNGROUP	ContextualTab-Group-Ungroup	1434	True
ID_REPLACE_GROUP_WITH_LINK	ContextualTab-Group-Link	2883	True
ID_RESTORE_ALL_EXCLUDED	ContextualTab-Group-Restore All Excluded	10805	True
IDC_EDIT_WITNESS_REFS	ContextualTab-Witness Lines-Edit Witness Lines	2896	True
ID_VIEW_UNHIDE_ELEMENTS	ContextualTab-Reveal Hidden Elements-Unhide Element	35264	True
ID_VIEW_UNHIDE_BY_CATEGORY	ContextualTab-Reveal Hidden Elements-Unhide Category	35262	True
ID_EDIT	ContextualTab-Element-Instance Properties	32779	True
ID_LINKED_DWG	ContextualTab-Link-Manage Links	33279	True
ID_EDIT	ContextualTab-Element-Element Properties-Instance Properties	32779	True
ID_BUTTON_SELECT	ContextualTab-Select-Modify	32776	True
ID_JOURNAL_PLAYBACK	Debug-Journal-Play...	33037	True
ID_JOURNAL_RECORD	Debug-Journal-Record	33035	True
ID_JOURNAL_STOP	Debug-Journal-Stop	33036	True
ID_JOURNAL_STEP	Debug-Journal-Step	33038	True
ID_USER_COMMENT	Debug-Journal-Tools & Checks-Add User Comment...	33893	True
ID_EXECUTE_SHELL_COMMAND	Debug-Journal-Tools & Checks-Execute Shell Command...	33564	True
ID_DEBUG_DUMP_RIBBON_STATE	Debug-Journal-Tools & Checks-Dump Ribbon State	61553	True
ID_DEBUG_DUMP_APPFRAME_STATE	Debug-Journal-Tools & Checks-Dump AppFrame State	61554	True
ID_DEBUG_JOURNAL_ELEMENT_STATE	Debug-Journal-Tools & Checks-Journal Element State	35361	True
ID_DEBUG_WINDOW_CAPTURE_STORE	Debug-Journal-Tools & Checks-Image-Window Capture Test	33623	True
ID_DEBUG_WINDOW_CAPTURE_STORE_WITH_TEMP	Debug-Journal-Tools & Checks-Image-Window Capture Test With Temp Graphics (F6)	49888	True
ID_DEBUG_WINDOW_CAPTURE_STORE_VHLR	Debug-Journal-Tools & Checks-Image-Window Capture VHLR Test	33739	True
ID_DEBUG_WINDOW_CAPTURE_COMPARE	Debug-Journal-Tools & Checks-Image-Image Compare	33624	True
ID_IMAGE_RENDERING_IMAGE_COMPARE	Debug-Journal-Tools & Checks-Image-Rendering Image Compare	35688	True
ID_DEBUG_IMAGE_COMPAREALLSHEETS	Debug-Journal-Tools & Checks-Image-Compare All Sheets	2786	True
ID_DEBUG_PRINT_TEST	Debug-Journal-Tools & Checks-Image-Compare Print Results	33629	True
ID_DEBUG_IMAGE_COMPARE	Debug-Journal-Tools & Checks-Image-Image Compare Editor	33669	True
ID_DEBUG_BULK_IMAGE_UPDATE	Debug-Journal-Tools & Checks-Image-Bulk Image Update	33670	True
ID_DEBUG_VHLR_PREPROCESSING_TEST	Debug-Journal-Tools & Checks-Image-VHLR Preprocessing Test	33782	True
ID_DEBUG_TYPE_PREVIEW_COMPARE	Debug-Journal-Tools & Checks-Image-Type Preview Image Test	33752	True
ID_DEBUG_TYPE_PREVIEW_RECREATE	Debug-Journal-Tools & Checks-Image-Re_create Preview Image Legend Components	33758	True
ID_DEBUG_TYPE_PREVIEW_DUMP	Debug-Journal-Tools & Checks-Image-Dump Preview Images	33759	True
ID_DEBUG_TEST_ERROR_DIALOGS	Debug-Journal-Tools & Checks-Error Dialogs	3542	True
ID_DEBUG_CHECK_ANALYTICALTRACKER	Debug-Journal-Tools & Checks-Analytical Support Tracker	35329	True
ID_DEBUG_TESTRETRIVAL	Debug-Journal-Tools & Checks-Retrieval with Full Regen...	33306	True
ID_DEBUG_TESTRETRIEVAL_LITE	Debug-Journal-Tools & Checks-Retrieval with Partial Regen...	798	True
ID_DEBUG_TESTRETRIEVAL_TREE	Debug-Journal-Tools & Checks-More Retrieval Tools-Tree...	33605	True
ID_DEBUG_TESTLOADFAMILIES	Debug-Journal-Tools & Checks-More Retrieval Tools-Load Families...	33604	True
ID_DEBUG_TESTLOADSAVEFAMILIES	Debug-Journal-Tools & Checks-More Retrieval Tools-Load_Save Families...	33921	True
ID_DEBUG_TESTLOAD_FROM_FAM_TYPE_CATALOGS	Debug-Journal-Tools & Checks-More Retrieval Tools-Load From Type Catalogs...	35083	True
ID_DEBUG_TEST_FAM_RETRIEVAL_TREE	Debug-Journal-Tools & Checks-More Retrieval Tools-Fam Retrieval (Tree) ...	33750	True
